idx,from_airport_id,to_airport_id,aircraft_id
1049,JSR,DAC,DH8
1050,KTM,DAC,AT7
1051,KUL,DAC,AT7
1052,MCT,CGP,313
1053,MCT,DAC,313
1054,RJH,DAC,DH8
1055,SPD,DAC,DH8
1056,SPD,RJH,DH8
1057,ZYL,DAC,313
1058,YGZ,YRB,DHT
1059,YRB,YGZ,DHT
1060,DFW,EZE,777
1061,EZE,DFW,777
1062,EZE,JFK,777
1063,EZE,MIA,777
1064,EZE,PUJ,763
1065,JFK,EZE,777
1066,MIA,EZE,777
1067,MIA,PUJ,763
1068,PUJ,EZE,763
1069,PUJ,MIA,763
1070,YEG,YXY,737
1071,YLW,YVR,737
1072,YLW,YXY,737
1073,YOW,YZF,737
1074,YVR,YLW,737
1075,YVR,YXY,737
1076,YXY,YLW,737
1077,YXY,YVR,737
1078,YXY,YYC,737
1079,YXY,YZF,737
1080,YYC,YEG,737
1081,YZF,YOW,737
1082,YZF,YXY,737
1083,ACA,MEX,320
1084,ACA,TLC,320
1085,AGU,MEX,SU9
1086,BOG,MEX,320
1087,CEN,MEX,320
1088,CJS,MEX,320
1089,CME,MEX,320
1090,CPE,MEX,SU9
1091,CTM,MEX,320
1092,CUL,MEX,320
1093,CUN,MEX,320
1094,CUN,MTY,320
1095,CUN,TLC,320
1096,CUU,MEX,320
1097,CZM,MEX,320
1098,GDL,MEX,320
1099,GDL,MTY,320
1100,GDL,SAT,320
1101,GDL,SJD,320
1102,GDL,SNA,320
1103,GDL,TIJ,320
1104,GUA,MEX,320
1105,HAV,MEX,320
1106,HMO,MEX,320
1107,HUX,MEX,320
1108,JFK,MEX,320
1109,LAP,MEX,SU9
1110,LAS,MTY,320
1111,LAS,TLC,320
1112,MEX,ACA,320
1113,MEX,AGU,SU9
1114,MEX,BOG,320
1115,MEX,CEN,320
1116,MEX,CJS,320
1117,MEX,CME,320
1118,MEX,CPE,SU9
1119,MEX,CTM,320
1120,MEX,CUL,320
1121,MEX,CUN,320
1122,MEX,CUU,320
1123,MEX,CZM,320
1124,MEX,GDL,320
1125,MEX,GUA,320
1126,MEX,HAV,320
1127,MEX,HMO,320
1128,MEX,HUX,320
1129,MEX,JFK,320
1130,MEX,LAP,SU9
1131,MEX,MIA,320
1132,MEX,MID,320
1133,MEX,MTT,SU9
1134,MEX,MTY,320
1135,MEX,MZT,SU9
1136,MEX,OAX,320
1137,MEX,PQM,SU9
1138,MEX,PVR,320
1139,MEX,REX,SU9
1140,MEX,SAT,320
1141,MEX,SJD,320
1142,MEX,SJO,320
1143,MEX,SNA,320
1144,MEX,TAM,320
1145,MEX,TGZ,320
1146,MEX,TIJ,320
1147,MEX,TRC,SU9
1148,MEX,VER,320
1149,MEX,VSA,320
1150,MEX,ZCL,SU9
1151,MEX,ZIH,320
1152,MEX,ZLO,SU9
1153,MIA,MEX,320
1154,MID,MEX,320
1155,MTT,MEX,SU9
1156,MTY,CUN,320
1157,MTY,GDL,320
1158,MTY,LAS,320
1159,MTY,MEX,320
1160,MTY,SAT,320
1161,MTY,TLC,320
1162,MZT,MEX,SU9
1163,OAX,MEX,320
1164,PQM,MEX,SU9
1165,PVR,MEX,320
1166,PVR,TLC,320
1167,REX,MEX,SU9
1168,SAT,GDL,320
1169,SAT,MEX,320
1170,SAT,MTY,320
1171,SAT,TLC,320
1172,SJD,GDL,320
1173,SJD,MEX,320
1174,SJD,TLC,320
1175,SJO,MEX,320
1176,SNA,GDL,320
1177,SNA,MEX,320
1178,TAM,MEX,320
1179,TGZ,MEX,320
1180,TIJ,GDL,320
1181,TIJ,MEX,320
1182,TLC,ACA,320
1183,TLC,CUN,320
1184,TLC,LAS,320
1185,TLC,MTY,320
1186,TLC,PVR,320
1187,TLC,SAT,320
1188,TLC,SJD,320
1189,TLC,ZIH,320
1190,TRC,MEX,SU9
1191,VER,MEX,320
1192,VSA,MEX,320
1193,ZCL,MEX,SU9
1194,ZIH,MEX,320
1195,ZIH,TLC,320
1196,ZLO,MEX,SU9
1197,DEL,HEA,320
1198,DEL,KBL,320
1199,DXB,KBL,319
1200,HEA,DEL,320
1201,HEA,ISB,319
1202,HEA,KBL,319
1203,ISB,HEA,319
1204,ISB,KBL,319
1205,KBL,DEL,320
1206,KBL,DXB,319
1207,KBL,HEA,319
1208,KBL,ISB,319
1209,KBL,MZR,319
1210,MZR,KBL,319
1211,AYT,ZRH,320
1212,BSL,HRG,320
1213,HRG,BSL,320
1214,HRG,ZRH,320
1215,PRN,ZRH,320
1216,RMF,ZRH,320
1217,SKP,ZRH,320
1218,ZRH,AYT,320
1219,ZRH,HRG,320
1220,ZRH,PRN,320
1221,ZRH,RMF,320
1222,ZRH,SKP,320
1223,AGP,STR,320
1224,AGP,TXL,319
1225,ALG,CGN,319
1226,AMS,HAM,CRJ
1227,AOI,DUS,CRJ
1228,AOI,TXL,CRJ
1229,ARN,CGN,CRJ
1230,ARN,DUS,CRJ
1231,ARN,HAM,CRJ
1232,ATH,CGN,319
1233,ATH,STR,319
1234,AYT,CGN,320
1235,BCN,CGN,320
1236,BCN,DUS,320
1237,BCN,HAJ,319
1238,BCN,HAM,319
1239,BCN,STR,319
1240,BDS,STR,319
1241,BEG,STR,319
1242,BGO,HAM,CRJ
1243,BHX,HAM,CRJ
1244,BHX,TXL,319
1245,BIA,CGN,319
1246,BIA,DUS,320
1247,BIA,HAM,CRJ
1248,BIA,STR,319
1249,BIA,TXL,320
1250,BIO,DUS,CRJ
1251,BIO,STR,CRJ
1252,BLQ,CGN,319
1253,BLQ,TXL,319
1254,BRE,STR,319
1255,BRI,CGN,319
1256,BRI,DUS,CRJ
1257,BRI,STR,319
1258,BRU,STR,319
1259,BSL,DUS,CRJ
1260,BUD,CGN,319
1261,BUD,HAM,CRJ
1262,BUD,STR,319
1263,CAG,CGN,319
1264,CAG,DUS,CRJ
1265,CAG,STR,319
1266,CDG,HAM,319
1267,CFU,CGN,320
1268,CFU,DRS,319
1269,CFU,STR,319
1270,CGN,ALG,319
1271,CGN,ARN,CRJ
1272,CGN,ATH,319
1273,CGN,AYT,320
1274,CGN,BCN,320
1275,CGN,BIA,319
1276,CGN,BLQ,319
1277,CGN,BRI,319
1278,CGN,BUD,319
1279,CGN,CAG,319
1280,CGN,CFU,320
1281,CGN,CLY,319
1282,CGN,CTA,319
1283,CGN,DBV,319
1284,CGN,DRS,319
1285,CGN,DUB,319
1286,CGN,EDI,319
1287,CGN,FAO,319
1288,CGN,FCO,319
1289,CGN,FDH,319
1290,CGN,HAM,319
1291,CGN,HDF,CRJ
1292,CGN,HER,320
1293,CGN,IBZ,320
1294,CGN,JMK,319
1295,CGN,JTR,319
1296,CGN,KGS,319
1297,CGN,KLU,CRJ
1298,CGN,KVA,319
1299,CGN,LEJ,CRJ
1300,CGN,LHR,319
1301,CGN,LIS,319
1302,CGN,LPA,319
1303,CGN,MAN,319
1304,CGN,MXP,319
1305,CGN,NAP,319
1306,CGN,NCE,319
1307,CGN,NDR,319
1308,CGN,OLB,319
1309,CGN,PMI,320
1310,CGN,PMO,319
1311,CGN,PRG,319
1312,CGN,PSA,319
1313,CGN,PUY,319
1314,CGN,RAK,319
1315,CGN,RHO,320
1316,CGN,RJK,319
1317,CGN,RLG,319
1318,CGN,SAW,319
1319,CGN,SJJ,319
1320,CGN,SKG,319
1321,CGN,SPU,319
1322,CGN,STN,319
1323,CGN,SUF,319
1324,CGN,SZG,319
1325,CGN,TLV,319
1326,CGN,TUN,319
1327,CGN,TXL,319
1328,CGN,VCE,320
1329,CGN,VIE,319
1330,CGN,VRN,319
1331,CGN,WAW,CRJ
1332,CGN,XRY,319
1333,CGN,ZAD,319
1334,CGN,ZAG,CRJ
1335,CGN,ZRH,320
1336,CLY,CGN,319
1337,CTA,CGN,319
1338,CTA,DUS,CRJ
1339,CTA,HAJ,319
1340,CTA,HAM,319
1341,CTA,STR,319
1342,CTA,TXL,319
1343,CWL,DUS,CRJ
1344,DBV,CGN,319
1345,DBV,DUS,CRJ
1346,DBV,HAJ,319
1347,DBV,HAM,319
1348,DBV,STR,319
1349,DBV,TXL,320
1350,DRS,CFU,319
1351,DRS,CGN,319
1352,DRS,DUS,319
1353,DRS,STR,319
1354,DTM,HDF,319
1355,DTM,MUC,319
1356,DTM,PMI,319
1357,DTM,SAW,319
1358,DTM,SPU,319
1359,DUB,CGN,319
1360,DUB,DUS,CRJ
1361,DUS,AOI,CRJ
1362,DUS,ARN,CRJ
1363,DUS,BCN,320
1364,DUS,BIA,320
1365,DUS,BIO,CRJ
1366,DUS,BRI,CRJ
1367,DUS,BSL,CRJ
1368,DUS,CAG,CRJ
1369,DUS,CTA,CRJ
1370,DUS,CWL,CRJ
1371,DUS,DBV,CRJ
1372,DUS,DRS,319
1373,DUS,DUB,CRJ
1374,DUS,GVA,CRJ
1375,DUS,HDF,CRJ
1376,DUS,HER,319
1377,DUS,IBZ,320
1378,DUS,KTW,CRJ
1379,DUS,LEJ,CRJ
1380,DUS,LYS,CRJ
1381,DUS,MAD,CRJ
1382,DUS,MPL,CRJ
1383,DUS,MXP,CRJ
1384,DUS,NQY,CRJ
1385,DUS,NUE,CRJ
1386,DUS,OLB,CRJ
1387,DUS,PMI,320
1388,DUS,POZ,CRJ
1389,DUS,PRG,CRJ
1390,DUS,PRN,319
1391,DUS,SKG,319
1392,DUS,SPU,319
1393,DUS,SUF,CRJ
1394,DUS,TRN,CRJ
1395,DUS,VCE,320
1396,DUS,WAW,CRJ
1397,DUS,WRO,CRJ
1398,DUS,ZAD,CRJ
1399,EDI,CGN,319
1400,FAO,CGN,319
1401,FAO,HAM,319
1402,FAO,STR,319
1403,FCO,CGN,319
1404,FCO,HAJ,319
1405,FCO,HAM,319
1406,FCO,STR,319
1407,FCO,TXL,319
1408,FDH,CGN,319
1409,FKB,HAM,CRJ
1410,FMM,HAM,CRJ
1411,FMM,TXL,CRJ
1412,FRA,HDF,CRJ
1413,GVA,DUS,CRJ
1414,GVA,HAM,CRJ
1415,HAJ,BCN,319
1416,HAJ,CTA,319
1417,HAJ,DBV,319
1418,HAJ,FCO,319
1419,HAJ,HER,319
1420,HAJ,MXP,319
1421,HAJ,NAP,319
1422,HAJ,PMI,319
1423,HAJ,PRN,319
1424,HAJ,SAW,319
1425,HAJ,SKG,319
1426,HAJ,SPU,319
1427,HAJ,STN,319
1428,HAJ,STR,319
1429,HAJ,SUF,319
1430,HAJ,VCE,319
1431,HAJ,VIE,319
1432,HAM,AMS,CRJ
1433,HAM,ARN,CRJ
1434,HAM,BCN,319
1435,HAM,BGO,CRJ
1436,HAM,BHX,CRJ
1437,HAM,BIA,CRJ
1438,HAM,BUD,CRJ
1439,HAM,CDG,319
1440,HAM,CGN,319
1441,HAM,CTA,319
1442,HAM,DBV,319
1443,HAM,FAO,319
1444,HAM,FCO,319
1445,HAM,FKB,CRJ
1446,HAM,FMM,CRJ
1447,HAM,GVA,CRJ
1448,HAM,HER,319
1449,HAM,KLU,319
1450,HAM,LHR,319
1451,HAM,MAD,CRJ
1452,HAM,MAN,CRJ
1453,HAM,MXP,319
1454,HAM,NAP,319
1455,HAM,NCE,319
1456,HAM,NUE,CRJ
1457,HAM,OLB,319
1458,HAM,OSL,CRJ
1459,HAM,PMI,319
1460,HAM,PRG,CRJ
1461,HAM,PRN,319
1462,HAM,RJK,319
1463,HAM,SAW,319
1464,HAM,SKG,319
1465,HAM,SPU,319
1466,HAM,STR,319
1467,HAM,TLS,CRJ
1468,HAM,VCE,319
1469,HAM,VIE,319
1470,HAM,VRN,CRJ
1471,HAM,ZRH,319
1472,HDF,CGN,CRJ
1473,HDF,DTM,319
1474,HDF,DUS,CRJ
1475,HDF,FRA,CRJ
1476,HDF,STR,CRJ
1477,HEL,TXL,319
1478,HER,CGN,320
1479,HER,DUS,319
1480,HER,HAJ,319
1481,HER,HAM,319
1482,HER,STR,319
1483,HER,TXL,319
1484,IBZ,CGN,320
1485,IBZ,DUS,320
1486,IBZ,STR,319
1487,IBZ,TXL,319
1488,JMK,CGN,319
1489,JTR,CGN,319
1490,KGS,CGN,319
1491,KLU,CGN,CRJ
1492,KLU,HAM,319
1493,KLU,TXL,319
1494,KRK,STR,CRJ
1495,KTW,DUS,CRJ
1496,KVA,CGN,319
1497,KVA,STR,319
1498,LEJ,CGN,CRJ
1499,LEJ,DUS,CRJ
1500,LEJ,STR,319
1501,LHR,CGN,319
1502,LHR,HAM,319
1503,LHR,STR,319
1504,LHR,TXL,319
1505,LIN,TXL,319
1506,LIS,CGN,319
1507,LIS,STR,319
1508,LPA,CGN,319
1509,LYS,DUS,CRJ
1510,MAD,DUS,CRJ
1511,MAD,HAM,CRJ
1512,MAN,CGN,319
1513,MAN,HAM,CRJ
1514,MPL,DUS,CRJ
1515,MUC,DTM,319
1516,MXP,CGN,319
1517,MXP,DUS,CRJ
1518,MXP,HAJ,319
1519,MXP,HAM,319
1520,MXP,STR,CRJ
1521,NAP,CGN,319
1522,NAP,HAJ,319
1523,NAP,HAM,319
1524,NAP,STR,319
1525,NCE,CGN,319
1526,NCE,HAM,319
1527,NCE,TXL,319
1528,NDR,CGN,319
1529,NQY,DUS,CRJ
1530,NUE,DUS,CRJ
1531,NUE,HAM,CRJ
1532,NUE,TXL,319
1533,OLB,CGN,319
1534,OLB,DUS,CRJ
1535,OLB,HAM,319
1536,OLB,STR,319
1537,OSL,HAM,CRJ
1538,PMI,CGN,320
1539,PMI,DTM,319
1540,PMI,DUS,320
1541,PMI,HAJ,319
1542,PMI,HAM,319
1543,PMI,STR,319
1544,PMI,TXL,320
1545,PMO,CGN,319
1546,POZ,DUS,CRJ
1547,PRG,CGN,319
1548,PRG,DUS,CRJ
1549,PRG,HAM,CRJ
1550,PRN,DUS,319
1551,PRN,HAJ,319
1552,PRN,HAM,319
1553,PRN,STR,319
1554,PRN,TXL,319
1555,PSA,CGN,319
1556,PUY,CGN,319
1557,RAK,CGN,319
1558,RHO,CGN,320
1559,RJK,CGN,319
1560,RJK,HAM,319
1561,RJK,STR,319
1562,RLG,CGN,319
1563,RLG,STR,319
1564,SAW,CGN,319
1565,SAW,DTM,319
1566,SAW,HAJ,319
1567,SAW,HAM,319
1568,SAW,STR,319
1569,SAW,TXL,319
1570,SJJ,CGN,319
1571,SJJ,STR,319
1572,SJJ,TXL,319
1573,SKG,CGN,319
1574,SKG,DUS,319
1575,SKG,HAJ,319
1576,SKG,HAM,319
1577,SKG,STR,319
1578,SPU,CGN,319
1579,SPU,DTM,319
1580,SPU,DUS,319
1581,SPU,HAJ,319
1582,SPU,HAM,319
1583,SPU,STR,319
1584,SPU,TXL,319
1585,STN,CGN,319
1586,STN,HAJ,319
1587,STN,STR,319
1588,STR,AGP,320
1589,STR,ATH,319
1590,STR,BCN,319
1591,STR,BDS,319
1592,STR,BEG,319
1593,STR,BIA,319
1594,STR,BIO,CRJ
1595,STR,BRE,319
1596,STR,BRI,319
1597,STR,BRU,319
1598,STR,BUD,319
1599,STR,CAG,319
1600,STR,CFU,319
1601,STR,CTA,319
1602,STR,DBV,319
1603,STR,DRS,319
1604,STR,FAO,319
1605,STR,FCO,319
1606,STR,HAJ,319
1607,STR,HAM,319
1608,STR,HDF,CRJ
1609,STR,HER,319
1610,STR,IBZ,319
1611,STR,KRK,CRJ
1612,STR,KVA,319
1613,STR,LEJ,319
1614,STR,LHR,319
1615,STR,LIS,319
1616,STR,MXP,CRJ
1617,STR,NAP,319
1618,STR,OLB,319
1619,STR,PMI,319
1620,STR,PRN,319
1621,STR,RJK,319
1622,STR,RLG,319
1623,STR,SAW,319
1624,STR,SJJ,319
1625,STR,SKG,319
1626,STR,SPU,319
1627,STR,STN,319
1628,STR,SUF,319
1629,STR,TXL,320
1630,STR,VIE,319
1631,STR,ZAD,319
1632,STR,ZAG,319
1633,SUF,CGN,319
1634,SUF,DUS,CRJ
1635,SUF,HAJ,319
1636,SUF,STR,319
1637,SZG,CGN,319
1638,TLS,HAM,CRJ
1639,TLV,CGN,319
1640,TRN,DUS,CRJ
1641,TUN,CGN,319
1642,TXL,AGP,319
1643,TXL,AOI,CRJ
1644,TXL,BHX,319
1645,TXL,BIA,320
1646,TXL,BLQ,319
1647,TXL,CGN,320
1648,TXL,CTA,319
1649,TXL,DBV,320
1650,TXL,FCO,319
1651,TXL,FMM,CRJ
1652,TXL,HEL,319
1653,TXL,HER,319
1654,TXL,IBZ,319
1655,TXL,KLU,319
1656,TXL,LHR,319
1657,TXL,LIN,319
1658,TXL,NCE,319
1659,TXL,NUE,319
1660,TXL,PMI,320
1661,TXL,PRN,319
1662,TXL,SAW,319
1663,TXL,SJJ,319
1664,TXL,SPU,319
1665,TXL,STR,319
1666,TXL,VIE,319
1667,TXL,VRN,319
1668,TXL,ZAD,319
1669,VCE,CGN,320
1670,VCE,DUS,320
1671,VCE,HAJ,319
1672,VCE,HAM,319
1673,VIE,CGN,319
1674,VIE,HAJ,319
1675,VIE,HAM,319
1676,VIE,STR,319
1677,VIE,TXL,319
1678,VRN,CGN,319
1679,VRN,HAM,CRJ
1680,VRN,TXL,319
1681,WAW,CGN,CRJ
1682,WAW,DUS,CRJ
1683,WRO,DUS,CRJ
1684,XRY,CGN,319
1685,ZAD,CGN,319
1686,ZAD,DUS,CRJ
1687,ZAD,STR,319
1688,ZAD,TXL,319
1689,ZAG,CGN,CRJ
1690,ZAG,STR,319
1691,ZRH,CGN,320
1692,ZRH,HAM,319
1693,AKP,FAI,PA2
1694,BTT,AKP,PA2
1695,BTT,CXF,PA2
1696,CEM,IRC,PA2
1697,CIK,FAI,PA2
1698,CIK,FYU,PA2
1699,CXF,AKP,PA2
1700,FAI,BTT,PA2
1701,FAI,CEM,PA2
1702,FAI,CIK,PA2
1703,FAI,FYU,PA2
1704,FAI,MLY,CN1
1705,FAI,RMP,CN1
1706,FAI,SVS,PA2
1707,FAI,TAL,PA2
1708,FAI,WBQ,PA2
1709,FYU,CIK,PA2
1710,FYU,FAI,PA2
1711,IRC,FAI,PA2
1712,MLY,MNT,CN1
1713,MNT,FAI,CN1
1714,RMP,FAI,CN1
1715,SVS,FAI,PA2
1716,SVS,WBQ,PA2
1717,TAL,FAI,PA2
1718,WBQ,FAI,PA2
1719,WBQ,SVS,PA2
1720,AKI,TLT,CNA
1721,ATT,KUK,CNA
1722,BET,ATT,CNA
1723,BET,EEK,CNA
1724,BET,GNU,CNA
1725,BET,KPN,CNA
1726,BET,KWN,CNA
1727,BET,KWT,CNA
1728,BET,MLL,CNA
1729,BET,NME,CNA
1730,BET,WNA,CNA
1731,BET,WTL,CNA
1732,CYF,BET,CNA
1733,EEK,BET,CNA
1734,EEK,KWN,CNA
1735,GNU,PTU,CNA
1736,KKH,KWK,CNA
1737,KKI,AKI,CNA
1738,KPN,CYF,CNA
1739,KUK,NUP,CNA
1740,KWK,BET,CNA
1741,KWN,BET,CNA
1742,KWN,EEK,CNA
1743,KWT,KKI,CNA
1744,MLL,PQS,CNA
1745,NME,OOK,CNA
1746,NUP,BET,CNA
1747,OOK,TNK,CNA
1748,PKA,BET,CNA
1749,PQS,BET,CNA
1750,PTU,BET,CNA
1751,TLT,BET,CNA
1752,TNK,WWT,CNA
1753,WNA,PKA,CNA
1754,WTL,KKH,CNA
1755,WWT,BET,CNA
1756,BOC,SJO,DHT
1757,DRK,SJO,DHT
1758,FON,XQP,DHT
1759,GLF,PJM,DHT
1760,LIR,SJO,DHT
1761,LIR,SYQ,DHT
1762,LIR,TNO,DHT
1763,MGA,SJO,DHT
1764,NOB,TMU,CNA
1765,PJM,SJO,DHT
1766,PMZ,SJO,CNA
1767,SJO,BOC,DHT
1768,SJO,DRK,DHT
1769,SJO,FON,DHT
1770,SJO,GLF,DHT
1771,SJO,MGA,DHT
1772,SJO,NOB,CNA
1773,SJO,PJM,DHT
1774,SJO,TMU,DHT
1775,SJO,TNO,DHT
1776,SJO,TTQ,CNA
1777,SJO,XQP,CNA
1778,SYQ,LIR,DHT
1779,TMU,SJO,CNA
1780,TNO,LIR,DHT
1781,TNO,SJO,DHT
1782,TTQ,SJO,CNA
1783,XQP,PMZ,CNA
1784,XQP,SJO,CNA
1785,ACC,KMS,AT7
1786,KMS,ACC,AT7
1787,EDL,LOK,DH8
1788,EDL,NBO,DH8
1789,JUB,NBO,CRJ
1790,KIS,EDL,CRJ
1791,KIS,NBO,CRJ
1792,LAU,MYD,DH8
1793,LOK,EDL,DH8
1794,MBA,NBO,CRJ
1795,MBA,ZNZ,CRJ
1796,MYD,LAU,DH8
1797,MYD,NBO,DH8
1798,NBO,EDL,DH8
1799,NBO,JUB,CRJ
1800,NBO,KIS,CRJ
1801,NBO,LOK,DH8
1802,NBO,MBA,CRJ
1803,NBO,MYD,DH8
1804,ZNZ,MBA,CRJ
1805,BCD,CEB,320
1806,BCD,CGY,ATR
1807,BCD,DVO,320
1808,BCD,MNL,320
1809,BKI,MNL,320
1810,BKK,MNL,320
1811,BWN,MNL,320
1812,BXU,CEB,319
1813,BXU,MNL,320
1814,CAN,MNL,320
1815,CBO,MNL,319
1816,CEB,BCD,320
1817,CEB,BXU,319
1818,CEB,CGM,ATR
1819,CEB,CGY,ATR
1820,CEB,CRK,319
1821,CEB,DGT,ATR
1822,CEB,DPL,ATR
1823,CEB,DVO,320
1824,CEB,GES,320
1825,CEB,HKG,320
1826,CEB,IAO,ATR
1827,CEB,ICN,320
1828,CEB,ILO,319
1829,CEB,KLO,320
1830,CEB,LGP,ATR
1831,CEB,MNL,319
1832,CEB,MPH,ATR
1833,CEB,OZC,ATR
1834,CEB,PAG,ATR
1835,CEB,PPS,320
1836,CEB,PUS,320
1837,CEB,SIN,320
1838,CEB,SUG,ATR
1839,CEB,TAC,ATR
1840,CEB,USU,ATR
1841,CEB,ZAM,319
1842,CGK,MNL,320
1843,CGM,CEB,ATR
1844,CGY,BCD,ATR
1845,CGY,CEB,320
1846,CGY,DVO,ATR
1847,CGY,ILO,319
1848,CGY,MNL,320
1849,CRK,CEB,319
1850,CRK,HKG,319
1851,CRK,MFM,319
1852,CRK,SIN,319
1853,CYZ,MNL,319
1854,DGT,CEB,ATR
1855,DGT,MNL,319
1856,DPL,CEB,ATR
1857,DPL,DVO,ATR
1858,DPL,MNL,320
1859,DPS,MNL,320
1860,DVO,BCD,320
1861,DVO,CEB,320
1862,DVO,CGY,ATR
1863,DVO,DPL,ATR
1864,DVO,ILO,320
1865,DVO,MNL,320
1866,DVO,PPS,319
1867,DVO,ZAM,319
1868,DXB,MNL,330
1869,GES,CEB,320
1870,GES,ILO,319
1871,GES,MNL,320
1872,HAN,MNL,319
1873,HKG,CEB,320
1874,HKG,CRK,319
1875,HKG,ILO,319
1876,HKG,MNL,320
1877,HKT,MNL,320
1878,IAO,CEB,ATR
1879,ICN,CEB,320
1880,ICN,KLO,320
1881,ICN,MNL,330
1882,ILO,CEB,319
1883,ILO,CGY,319
1884,ILO,DVO,320
1885,ILO,GES,319
1886,ILO,HKG,319
1887,ILO,MNL,320
1888,ILO,PPS,319
1889,ILO,SIN,319
1890,KIX,MNL,320
1891,KLO,CEB,320
1892,KLO,ICN,320
1893,KLO,MNL,320
1894,KUL,MNL,320
1895,LAO,MNL,319
1896,LGP,CEB,ATR
1897,LGP,MNL,320
1898,MFM,CRK,319
1899,MFM,MNL,319
1900,MNL,BCD,320
1901,MNL,BKI,320
1902,MNL,BKK,320
1903,MNL,BWN,320
1904,MNL,BXU,320
1905,MNL,CAN,320
1906,MNL,CBO,319
1907,MNL,CEB,319
1908,MNL,CGK,320
1909,MNL,CGY,320
1910,MNL,CYZ,319
1911,MNL,DGT,319
1912,MNL,DPL,320
1913,MNL,DPS,320
1914,MNL,DVO,320
1915,MNL,DXB,330
1916,MNL,GES,320
1917,MNL,HAN,319
1918,MNL,HKG,320
1919,MNL,HKT,320
1920,MNL,ICN,330
1921,MNL,ILO,320
1922,MNL,KIX,320
1923,MNL,KLO,320
1924,MNL,KUL,320
1925,MNL,LAO,319
1926,MNL,LGP,320
1927,MNL,MFM,319
1928,MNL,MPH,ATR
1929,MNL,NGO,320
1930,MNL,NRT,320
1931,MNL,OZC,320
1932,MNL,PAG,319
1933,MNL,PEK,320
1934,MNL,PPS,320
1935,MNL,PUS,320
1936,MNL,PVG,320
1937,MNL,REP,320
1938,MNL,RXS,320
1939,MNL,SGN,320
1940,MNL,SIN,330
1941,MNL,SJI,319
1942,MNL,TAC,320
1943,MNL,TAG,319
1944,MNL,TPE,320
1945,MNL,TUG,319
1946,MNL,USU,ATR
1947,MNL,VRC,319
1948,MNL,WNP,ATR
1949,MNL,XMN,320
1950,MNL,ZAM,320
1951,MPH,CEB,ATR
1952,MPH,MNL,ATR
1953,NGO,MNL,320
1954,NRT,MNL,320
1955,OZC,CEB,ATR
1956,OZC,MNL,320
1957,PAG,CEB,ATR
1958,PAG,MNL,319
1959,PEK,MNL,320
1960,PPS,CEB,320
1961,PPS,DVO,319
1962,PPS,ILO,319
1963,PPS,MNL,320
1964,PUS,CEB,320
1965,PUS,MNL,320
1966,PVG,MNL,320
1967,REP,MNL,320
1968,RXS,MNL,320
1969,SGN,MNL,320
1970,SIN,CEB,320
1971,SIN,CRK,319
1972,SIN,ILO,319
1973,SIN,MNL,320
1974,SJI,MNL,319
1975,SUG,CEB,ATR
1976,TAC,CEB,ATR
1977,TAC,MNL,320
1978,TAG,MNL,319
1979,TPE,MNL,320
1980,TUG,MNL,319
1981,USU,CEB,ATR
1982,USU,MNL,ATR
1983,VRC,MNL,319
1984,WNP,MNL,ATR
1985,XMN,MNL,320
1986,ZAM,CEB,319
1987,ZAM,DVO,319
1988,ZAM,MNL,320
1989,ANU,NEV,BNI
1990,NEV,ANU,BNI
1991,ARH,CSH,AN4
1992,ARH,LED,735
1993,ARH,MMK,AN4
1994,ARH,NNM,AT5
1995,ARH,SVO,735
1996,ARH,USK,AN4
1997,CSH,ARH,AN4
1998,LED,ARH,735
1999,LED,MMK,735
2000,LED,SCW,735
2001,MMK,ARH,AN4
2002,MMK,LED,735
2003,MMK,SVO,735
2004,MMK,TOS,AN4
2005,NNM,ARH,AT5
2006,SCW,LED,735
2007,SCW,SVO,735
2008,SVO,ARH,735
2009,SVO,MMK,735
2010,SVO,SCW,735
2011,TOS,MMK,AN4
2012,USK,ARH,AN4
2013,ANF,IQQ,737
2014,CCP,SCL,737
2015,IQQ,SCL,737
2016,SCL,ANF,737
2017,AEP,MVD,AT7
2018,AEP,PDP,AT7
2019,ASU,MVD,AT7
2020,CWB,MVD,AT7
2021,EZE,MVD,AT7
2022,GIG,MVD,AT7
2023,GRU,MVD,AT7
2024,MVD,AEP,AT7
2025,MVD,ASU,AT7
2026,MVD,CWB,AT7
2027,MVD,EZE,AT7
2028,MVD,GIG,AT7
2029,MVD,GRU,319
2030,MVD,POA,AT7
2031,MVD,SCL,319
2032,PDP,AEP,AT7
2033,POA,MVD,AT7
2034,SCL,MVD,319
2035,YBK,YCS,ATR
2036,YBK,YXN,ATR
2037,YCB,YCO,DH8
2038,YCB,YYH,DH8
2039,YCB,YZF,DH8
2040,YCO,YCB,DH8
2041,YCO,YZF,DH8
2042,YCS,YBK,AT4
2043,YCS,YRT,ATR
2044,YCY,YFB,DH8
2045,YCY,YIO,DH8
2046,YEG,YZF,73M
2047,YEK,YXN,ATR
2048,YEK,YYQ,ATR
2049,YEV,YVQ,73M
2050,YFB,YCY,DH8
2051,YFB,YGT,BE1
2052,YFB,YOW,73M
2053,YFB,YRT,73M
2054,YFB,YTE,BE1
2055,YFB,YUX,BE1
2056,YFB,YXP,DH8
2057,YGT,YFB,DH8
2058,YGT,YIO,DH8
2059,YGT,YUX,DH8
2060,YHK,YYH,DH8
2061,YHK,YZF,DH8
2062,YIO,YCY,DH8
2063,YIO,YGT,DH8
